0BE | 0000000140010367 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 140008288-> FFFFFF97                         | 00000001400114EF: FFFFFFBBFFFFFF97-> FFFFFFBBFFFF |
0BF | 000000014001036A | 49:83C2 04               | add r10,4                               | r10: 1400114EF-> 1400114F3 rflags: 202-> 216      |                                                   |
0C0 | 000000014001036E | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFF97-> 389C1426 rflags: 216-> 202        |                                                   |
0C1 | 0000000140010371 | 44:31C9                  | xor ecx,r9d                             | rcx: 389C1426-> FFFFFF57 rflags: 202-> 282        |                                                   |
0C2 | 0000000140010374 | F7D1                     | not ecx                                 | rcx: FFFFFF57-> A8                                |                                                   |
0C3 | 0000000140010376 | 41:01C9                  | add r9d,ecx                             | r9: C763EB71-> C763EC19                           |                                                   |
0C4 | 0000000140010379 | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 00000001400111EF: 140010A7A-> 140010A7A           |
0C5 | 0000000140010A7A | 49:8B0F                  | mov rcx,qword ptr ds:[r15]              | rcx: A8-> 140008288                               | 000000000015FC80: 140008288-> 140008288           |
0C6 | 0000000140010A7D | 49:83C7 08               | add r15,8                               | r15: 15FC80-> 15FC88 rflags: 282-> 206            |                                                   |
0C7 | 0000000140010A81 | 4C:8B19                  | mov r11,qword ptr ds:[rcx]              | r11: 100000000-> 21646C72                         | 0000000140008288: 21646C72-> 21646C72             | r11:"愾S"
0C8 | 0000000140010A84 | 49:83EF 08               | sub r15,8                               | r15: 15FC88-> 15FC80 rflags: 206-> 202            |                                                   |
0C9 | 0000000140010A88 | 4D:891F                  | mov qword ptr ds:[r15],r11              |                                                   | 000000000015FC80: 140008288-> 21646C72            | r11:"愾S"
0CA | 0000000140010A8B | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 140008288-> FFFFFFBB                         | 00000001400114F3: CFFFFFFBB-> CFFFFFFBB           |
0CB | 0000000140010A8E | 49:83C2 04               | add r10,4                               | r10: 1400114F3-> 1400114F7                        |                                                   |
0CC | 0000000140010A92 | 44:29C9                  | sub ecx,r9d                             | rcx: FFFFFFBB-> 389C13A2                          |                                                   |
0CD | 0000000140010A95 | 44:31C9                  | xor ecx,r9d                             | rcx: 389C13A2-> FFFFFFBB rflags: 202-> 286        |                                                   |
0CE | 0000000140010A98 | F7D1                     | not ecx                                 | rcx: FFFFFFBB-> 44                                |                                                   |
0CF | 0000000140010A9A | 41:01C9                  | add r9d,ecx                             | r9: C763EC19-> C763EC5D rflags: 286-> 282         |                                                   |
0D0 | 0000000140010A9D | FF24CB                   | jmp qword ptr ds:[rbx+rcx*8]            |                                                   | 0000000140010ECF: 1400103D9-> 1400103D9           |
0D1 | 00000001400103D9 | 41:8B0A                  | mov ecx,dword ptr ds:[r10]              | rcx: 44-> C                                       | 00000001400114F7: FFFFFFCF0000000C-> FFFFFFCF0000 |
0D2 | 00000001400103DC | 49:83C2 04               | add r10,4                               | r10: 1400114F7-> 1400114FB rflags: 282-> 202      |                                                   |
0D3 | 00000001400103E0 | 44:29C9                  | sub ecx,r9d                             | rcx: C-> 389C13AF rflags: 202-> 217               |                                                   |
0D4 | 00000001400103E3 | 44:31C9                  | xor ecx,r9d                             | rcx: 389C13AF-> FFFFFFF2 rflags: 217-> 282        |                                                   |
0D5 | 00000001400103E6 | F7D1                     | not ecx                                 | rcx: FFFFFFF2-> D                                 |                                                   |
0D6 | 00000001400103E8 | 41:01C9                  | add r9d,ecx                             | r9: C763EC5D-> C763EC6A rflags: 282-> 296         |                                                   |
0D7 | 00000001400103EB | 4D:8B1F                  | mov r11,qword ptr ds:[r15]              |                                                   | 000000000015FC80: 21646C72-> 21646C72             | r11:"愾S"
0D8 | 00000001400103EE | 49:83C7 08               | add r15,8                               | r15: 15FC80-> 15FC88 rflags: 296-> 206            |                                                   |
0D9 | 00000001400103F2 | 83F9 10                  | cmp ecx,10                              | rflags: 206-> 283                                 |                                                   |
0DA | 00000001400103F5 | 75 17                    | jne consoleapplication1_protected - 副本. |                                                   |                                                   |
0DB | 000000014001040E | C1E1 03                  | shl ecx,3                               | rcx: D-> 68 rflags: 283-> 202                     |                                                   |
0DC | 0000000140010411 | 41:53                    | push r11                                | rsp: 15DD10-> 15DD08                              | 000000000015DD08: 0-> 21646C72                    | r11:"愾S"
0DD | 0000000140010413 | 49:BB 270C014001000000   | mov r11,consoleapplication1_protected - | r11: 21646C72-> 140010C27                         |                                                   | r11:"愾S"
0DE | 000000014001041D | 49:01CB                  | add r11,rcx                             | r11: 140010C27-> 140010C8F                        |                                                   | r11:"愾S"
0DF | 0000000140010420 | 59                       | pop rcx                                 | rcx: 68-> 21646C72 rsp: 15DD08-> 15DD10           | 000000000015DD08: 21646C72-> 21646C72             |
0E0 | 0000000140010421 | 49:890B                  | mov qword ptr ds:[r11],rcx              |                                                   | 0000000140010C8F: 140008278-> 21646C72            | r11:"愾S"
